season,game,date,batting_team,bowling_team,skin,pair,batter,bowler,over,ball,delivery_raw,delivery_type,delivery_sub,runs
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Just In,1,1,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Just In,1,3,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Just In,1,4,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Just In,1,6,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Harvey,2,1,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Harvey,2,2,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Harvey,2,5,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Booger .,3,1,ls,extra,legside,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Booger .,3,2,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Booger .,3,4,3,runs,,3
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Booger .,3,6,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Mike P,4,1,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Mike P,4,5,ls,extra,legside,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Mike P,4,6,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Zayd,Mike P,4,7,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Just In,1,2,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Just In,1,5,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Harvey,2,3,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Harvey,2,4,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Harvey,2,6,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Booger .,3,3,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Booger .,3,5,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Mike P,4,2,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Mike P,4,3,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,1,Zayd & Chiban,Chiban,Mike P,4,4,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Asher,5,1,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Asher,5,4,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Asher,5,6,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Chardonnay .,6,2,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Chardonnay .,6,4,4,runs,,4
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,1,w,wicket,caught,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,2,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,3,nb,extra,noball,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,4,nb,extra,noball,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,5,nb,extra,noball,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Sheldon Roodt,7,6,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Travis Smit,8,3,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Travis Smit,8,5,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Ash,Travis Smit,8,6,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Asher,5,2,nb,extra,noball,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Asher,5,3,c,wicket,caught,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Asher,5,5,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Chardonnay .,6,1,nb1,extra,noball,3
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Chardonnay .,6,3,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Chardonnay .,6,5,ls,extra,legside,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Chardonnay .,6,6,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Travis Smit,8,1,ls,extra,legside,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Travis Smit,8,2,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,2,Ash & Dony .,Dony .,Travis Smit,8,4,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Asher,9,1,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Asher,9,3,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Asher,9,6,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Chardonnay .,10,2,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Chardonnay .,10,4,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Chardonnay .,10,5,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Chardonnay .,10,6,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Sheldon Roodt,11,2,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Sheldon Roodt,11,6,1,runs,,1
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Travis Smit,12,1,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Travis Smit,12,4,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Vijay .,Travis Smit,12,7,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Asher,9,2,3,runs,,3
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Asher,9,4,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Asher,9,5,4,runs,,4
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Chardonnay .,10,1,7,runs,,7
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Chardonnay .,10,3,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Sheldon Roodt,11,1,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Sheldon Roodt,11,3,r,wicket,runout,-5
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Sheldon Roodt,11,4,0,runs,,0
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Sheldon Roodt,11,5,2,runs,,2
spring2025,G6,2025-12-04,Durban Mallu's,Toenails,3,Vijay . & Kiaran N,Kiaran N,Travis Smit,12,2,ls,extra,legside,2
